phone,email,call_attempt,lead_score,phone_valid,email_valid,lead_category
9676630094,anita4748@outlook.com,5,46,True,True,COLD_LEAD
8535402516,rohit7908@gmail.com,3,29,True,True,COLD_LEAD
8048670018,sneha1811@protonmail.com,5,38,True,True,COLD_LEAD
6167157518,rahul9009@yahoo.com,1,49,True,True,COLD_LEAD
9294488763,sneha1498@protonmail.com,1,57,True,True,WARM_LEAD
6968460349,priya6018@outlook.com,0,94,True,True,HOT_LEAD
8580420560,meera7983@protonmail.com,5,76,True,True,WARM_LEAD
8989692997,rahul2685@yahoo.com,5,4,True,True,COLD_LEAD
7129137374,rahul6108@gmail.com,1,68,True,True,WARM_LEAD
7512173169,meera5465@protonmail.com,3,12,True,True,COLD_LEAD
7645764224,vijay4708@gmail.com,0,21,True,True,COLD_LEAD
9099526907,rohit657@gmail.com,5,27,True,True,COLD_LEAD
8905256564,priya8587@gmail.com,4,74,True,True,WARM_LEAD
7745977555,rohit5925@gmail.com,4,64,True,True,WARM_LEAD
8746134889,vijay3993@gmail.com,2,99,True,True,HOT_LEAD
7663849929,sneha462@protonmail.com,1,31,True,True,COLD_LEAD
8861232811,rahul7831@protonmail.com,0,48,True,True,COLD_LEAD
8173494186,kiran992@outlook.com,4,15,True,True,COLD_LEAD
6723042590,arjun4294@protonmail.com,1,28,True,True,COLD_LEAD
8084856688,sneha7920@gmail.com,0,77,True,True,WARM_LEAD
9052439168,rahul6398@gmail.com,0,22,True,True,COLD_LEAD
8855056063,priya5167@yahoo.com,4,7,True,True,COLD_LEAD
9883148946,rohit6120@gmail.com,2,43,True,True,COLD_LEAD
8114658963,rahul3613@yahoo.com,5,0,True,True,COLD_LEAD
8989168646,rohit7803@protonmail.com,0,27,True,True,COLD_LEAD
9556958015,rahul3088@gmail.com,2,93,True,True,HOT_LEAD
6743296125,priya4328@outlook.com,3,48,True,True,COLD_LEAD
8025844048,vijay8415@outlook.com,3,21,True,True,COLD_LEAD
8217641588,priya2355@gmail.com,2,41,True,True,COLD_LEAD
9589082992,sneha5593@protonmail.com,5,71,True,True,WARM_LEAD
8966600197,rohit5245@protonmail.com,2,80,True,True,HOT_LEAD
9719986793,rahul5220@outlook.com,3,89,True,True,LOW
6884061094,anita936@protonmail.com,5,86,True,True,LOW
7746456211,kiran9537@protonmail.com,5,47,True,True,COLD_LEAD
7095385629,vijay6194@gmail.com,4,6,True,True,COLD_LEAD
9617714778,rohit4249@gmail.com,2,83,True,True,HOT_LEAD
6347768409,sneha3340@gmail.com,3,86,True,True,LOW
8857458516,sneha7613@yahoo.com,4,99,True,True,LOW
6823633516,meera9890@protonmail.com,1,77,True,True,WARM_LEAD
7396799681,deepak5439@yahoo.com,5,4,True,True,COLD_LEAD
6127899340,deepak7689@gmail.com,4,66,True,True,WARM_LEAD
7964450987,anita3924@outlook.com,3,59,True,True,WARM_LEAD
7631883981,deepak8566@gmail.com,4,6,True,True,COLD_LEAD
8767846242,arjun554@yahoo.com,5,72,True,True,WARM_LEAD
6562361502,arjun8965@yahoo.com,0,29,True,True,COLD_LEAD
7684196654,priya720@protonmail.com,0,39,True,True,COLD_LEAD
7230551107,anita3465@gmail.com,3,68,True,True,WARM_LEAD
8093029231,priya3856@outlook.com,2,63,True,True,WARM_LEAD
8852571197,rohit4021@yahoo.com,1,67,True,True,WARM_LEAD
7308591484,vijay1600@protonmail.com,2,80,True,True,HOT_LEAD
6207835542,deepak6756@outlook.com,0,51,True,True,WARM_LEAD
8998946246,sneha1912@protonmail.com,0,24,True,True,COLD_LEAD
6105214119,priya6716@protonmail.com,2,57,True,True,WARM_LEAD
7143680652,arjun6791@protonmail.com,1,83,True,True,HOT_LEAD
8382390006,arjun63@gmail.com,2,26,True,True,COLD_LEAD
8352053149,kiran1609@yahoo.com,1,22,True,True,COLD_LEAD
8558948844,rahul1552@protonmail.com,1,47,True,True,COLD_LEAD
6092427474,rohit8622@protonmail.com,0,90,True,True,HOT_LEAD
7813993352,vijay6809@protonmail.com,3,87,True,True,LOW
9787606204,sneha5817@protonmail.com,2,60,True,True,WARM_LEAD
6670448273,kiran8512@protonmail.com,0,91,True,True,HOT_LEAD
6296283204,kiran9052@yahoo.com,1,56,True,True,WARM_LEAD
8885348737,rohit977@yahoo.com,3,1,True,True,COLD_LEAD
6219712526,meera3314@protonmail.com,2,33,True,True,COLD_LEAD
7303439863,priya112@gmail.com,2,70,True,True,WARM_LEAD
7961746971,deepak6730@yahoo.com,4,24,True,True,COLD_LEAD
8523968528,priya1413@protonmail.com,5,85,True,True,LOW
8300602193,deepak7416@outlook.com,3,28,True,True,COLD_LEAD
6645961837,anita2484@yahoo.com,1,34,True,True,COLD_LEAD
8013021870,rohit266@gmail.com,4,5,True,True,COLD_LEAD
9791604814,anita5289@protonmail.com,2,60,True,True,WARM_LEAD
6904789096,vijay4174@outlook.com,4,22,True,True,COLD_LEAD
6223361856,priya1429@gmail.com,5,17,True,True,COLD_LEAD
8988104170,rahul534@yahoo.com,3,32,True,True,COLD_LEAD
6775312635,priya2774@yahoo.com,5,89,True,True,LOW
9652376249,kiran8473@gmail.com,0,57,True,True,WARM_LEAD
6878445013,rohit7715@yahoo.com,5,69,True,True,WARM_LEAD
8540661898,meera2651@gmail.com,5,65,True,True,WARM_LEAD
7061085974,vijay823@gmail.com,3,54,True,True,WARM_LEAD
7167729486,meera9674@yahoo.com,2,53,True,True,WARM_LEAD
6387349818,sneha1116@outlook.com,4,37,True,True,COLD_LEAD
9984461909,deepak2295@yahoo.com,5,24,True,True,COLD_LEAD
7741356650,rahul3700@yahoo.com,5,70,True,True,WARM_LEAD
7454622455,meera2004@yahoo.com,5,94,True,True,LOW
6506161713,sneha9781@gmail.com,4,32,True,True,COLD_LEAD
7742229599,anita4728@yahoo.com,5,80,True,True,LOW
6490276387,kiran2570@outlook.com,0,99,True,True,HOT_LEAD
8489044717,deepak8640@outlook.com,4,54,True,True,WARM_LEAD
9491270177,anita8413@gmail.com,4,46,True,True,COLD_LEAD
6047588448,sneha9219@gmail.com,2,32,True,True,COLD_LEAD
9838055440,meera7201@gmail.com,0,77,True,True,WARM_LEAD
9451474106,rohit2335@protonmail.com,5,50,True,True,WARM_LEAD
9588727930,kiran4274@yahoo.com,3,50,True,True,WARM_LEAD
8499736409,deepak628@yahoo.com,5,64,True,True,WARM_LEAD
6197868214,anita3807@yahoo.com,0,42,True,True,COLD_LEAD
9712683954,deepak8089@outlook.com,4,88,True,True,LOW
7492896142,deepak307@yahoo.com,2,60,True,True,WARM_LEAD
9316163292,vijay5480@gmail.com,0,6,True,True,COLD_LEAD
9808170224,deepak8964@gmail.com,5,4,True,True,COLD_LEAD
6030187732,anita7628@gmail.com,0,47,True,True,COLD_LEAD
8671921569,arjun7626@yahoo.com,3,3,True,True,COLD_LEAD
9431174541,anita8948@yahoo.com,4,78,True,True,WARM_LEAD
6821312857,rohit2435@yahoo.com,1,73,True,True,WARM_LEAD
6036740401,rahul451@protonmail.com,1,39,True,True,COLD_LEAD
6938654389,arjun75@gmail.com,3,38,True,True,COLD_LEAD
7461347324,vijay8653@outlook.com,5,66,True,True,WARM_LEAD
7610202766,kiran8778@gmail.com,3,9,True,True,COLD_LEAD
8036559247,deepak2888@protonmail.com,4,21,True,True,COLD_LEAD
6623249767,deepak2637@outlook.com,3,47,True,True,COLD_LEAD
7620187752,sneha8303@protonmail.com,0,96,True,True,HOT_LEAD
9543399126,meera4629@outlook.com,4,11,True,True,COLD_LEAD
8395110017,meera2996@gmail.com,3,71,True,True,WARM_LEAD
6892490864,kiran695@protonmail.com,4,85,True,True,LOW
8086556961,vijay5265@outlook.com,4,0,True,True,COLD_LEAD
8016229827,sneha1862@protonmail.com,4,29,True,True,COLD_LEAD
9533801920,meera8462@outlook.com,2,62,True,True,WARM_LEAD
9814642371,meera5792@outlook.com,0,35,True,True,COLD_LEAD
8565481827,arjun227@protonmail.com,0,63,True,True,WARM_LEAD
8841581809,rohit7963@protonmail.com,5,39,True,True,COLD_LEAD
6199227078,rohit2526@yahoo.com,2,14,True,True,COLD_LEAD
7984096777,meera7369@protonmail.com,4,34,True,True,COLD_LEAD
9508716989,anita2906@yahoo.com,3,88,True,True,LOW
8649127247,priya6062@outlook.com,1,83,True,True,HOT_LEAD
8691097196,deepak4864@gmail.com,3,73,True,True,WARM_LEAD
9349558008,vijay4328@protonmail.com,0,38,True,True,COLD_LEAD
6611155012,arjun6117@outlook.com,2,97,True,True,HOT_LEAD
8281121258,meera515@gmail.com,5,21,True,True,COLD_LEAD
7483421946,deepak8355@gmail.com,2,66,True,True,WARM_LEAD
8942972062,priya6838@outlook.com,3,86,True,True,LOW
8345279265,arjun4894@gmail.com,2,61,True,True,WARM_LEAD
7191049148,rohit5908@outlook.com,3,91,True,True,LOW
9797616337,priya2752@gmail.com,5,39,True,True,COLD_LEAD
8746842515,kiran1895@protonmail.com,3,62,True,True,WARM_LEAD
7152228957,anita3773@protonmail.com,2,81,True,True,HOT_LEAD
7140067263,priya8969@yahoo.com,2,63,True,True,WARM_LEAD
6184050184,rahul1262@yahoo.com,4,35,True,True,COLD_LEAD
9621267408,anita7710@protonmail.com,2,86,True,True,HOT_LEAD
7092819738,rohit3567@outlook.com,5,14,True,True,COLD_LEAD
9404435839,vijay2035@protonmail.com,5,50,True,True,WARM_LEAD
6360702928,sneha2490@outlook.com,4,86,True,True,LOW
6457951892,kiran8620@gmail.com,3,39,True,True,COLD_LEAD
9853316646,rohit6801@protonmail.com,2,100,True,True,HOT_LEAD
9575046342,meera8100@gmail.com,2,22,True,True,COLD_LEAD
6585258047,vijay6678@protonmail.com,1,35,True,True,COLD_LEAD
6398890754,rahul6052@yahoo.com,4,27,True,True,COLD_LEAD
6215801920,anita9037@yahoo.com,4,100,True,True,LOW
6548024442,kiran9300@protonmail.com,2,7,True,True,COLD_LEAD
7879489621,sneha3161@outlook.com,0,66,True,True,WARM_LEAD
6384364954,rahul3738@gmail.com,0,47,True,True,COLD_LEAD
9450584444,priya4482@outlook.com,1,79,True,True,WARM_LEAD
6787579813,priya7145@protonmail.com,4,0,True,True,COLD_LEAD
6756184034,rohit4557@gmail.com,4,73,True,True,WARM_LEAD
7227433851,vijay2432@gmail.com,5,46,True,True,COLD_LEAD
7637111430,arjun1434@protonmail.com,2,56,True,True,WARM_LEAD
8967821809,vijay1206@outlook.com,3,52,True,True,WARM_LEAD
6960153139,priya9086@outlook.com,1,19,True,True,COLD_LEAD
6345684140,kiran2045@gmail.com,3,62,True,True,WARM_LEAD
8029957144,arjun7993@gmail.com,0,49,True,True,COLD_LEAD
8337135233,rohit763@gmail.com,0,15,True,True,COLD_LEAD
6868874638,anita1762@outlook.com,5,57,True,True,WARM_LEAD
8326261161,deepak276@gmail.com,2,63,True,True,WARM_LEAD
8507809969,priya468@gmail.com,5,89,True,True,LOW
8780736132,rahul9473@outlook.com,1,76,True,True,WARM_LEAD
7284598877,rahul5386@yahoo.com,5,42,True,True,COLD_LEAD
7196455626,anita6982@yahoo.com,2,88,True,True,HOT_LEAD
7101388978,deepak5829@gmail.com,1,20,True,True,COLD_LEAD
9547929856,arjun8647@yahoo.com,4,30,True,True,COLD_LEAD
8183906217,arjun638@outlook.com,4,97,True,True,LOW
8985779828,kiran4530@yahoo.com,5,36,True,True,COLD_LEAD
9935344043,kiran1176@yahoo.com,1,75,True,True,WARM_LEAD
9338942963,arjun236@gmail.com,2,92,True,True,HOT_LEAD
6875783658,arjun2324@protonmail.com,2,16,True,True,COLD_LEAD
8468404207,arjun2692@outlook.com,0,18,True,True,COLD_LEAD
7230266363,kiran9805@gmail.com,1,96,True,True,HOT_LEAD
6052660019,meera5790@protonmail.com,2,52,True,True,WARM_LEAD
8530056632,meera4434@gmail.com,3,79,True,True,WARM_LEAD
6924496276,priya5287@outlook.com,3,46,True,True,COLD_LEAD
7354136805,meera1121@gmail.com,3,88,True,True,LOW
7415005637,rohit8566@yahoo.com,2,99,True,True,HOT_LEAD
6916233233,rahul3595@gmail.com,2,82,True,True,HOT_LEAD
8650760252,priya992@protonmail.com,3,91,True,True,LOW
6637842034,vijay6614@gmail.com,2,20,True,True,COLD_LEAD
7642826741,meera1884@protonmail.com,2,5,True,True,COLD_LEAD
6366326069,kiran4644@gmail.com,0,21,True,True,COLD_LEAD
6318858578,meera5180@gmail.com,0,84,True,True,HOT_LEAD
8596187354,deepak7167@gmail.com,5,12,True,True,COLD_LEAD
8919280899,deepak2890@outlook.com,1,71,True,True,WARM_LEAD
8503162396,anita1764@yahoo.com,4,81,True,True,LOW
7780193475,arjun9925@gmail.com,0,69,True,True,WARM_LEAD
9684115957,deepak6391@protonmail.com,1,91,True,True,HOT_LEAD
8116985368,rohit4545@protonmail.com,3,51,True,True,WARM_LEAD
9789333394,sneha4008@yahoo.com,1,84,True,True,HOT_LEAD
8454546908,vijay939@gmail.com,3,25,True,True,COLD_LEAD
7735408836,kiran3723@protonmail.com,0,47,True,True,COLD_LEAD
7587501575,kiran9416@protonmail.com,3,28,True,True,COLD_LEAD
9888699016,sneha1762@protonmail.com,5,85,True,True,LOW
9826368764,vijay4450@yahoo.com,0,28,True,True,COLD_LEAD
7484217117,vijay1389@gmail.com,0,2,True,True,COLD_LEAD
6291908879,sneha9696@gmail.com,2,95,True,True,HOT_LEAD
6244322992,vijay5727@gmail.com,1,7,True,True,COLD_LEAD
6007995601,anita3746@yahoo.com,1,64,True,True,WARM_LEAD
6040464569,rohit675@outlook.com,1,83,True,True,HOT_LEAD
9722776174,sneha4662@protonmail.com,4,47,True,True,COLD_LEAD
6911898436,arjun7509@gmail.com,0,25,True,True,COLD_LEAD
9362244860,arjun4387@outlook.com,5,17,True,True,COLD_LEAD
6082073629,deepak3239@protonmail.com,4,67,True,True,WARM_LEAD
6247317413,kiran6793@gmail.com,3,41,True,True,COLD_LEAD
9202476531,deepak4524@gmail.com,0,35,True,True,COLD_LEAD
6389841949,kiran9339@protonmail.com,5,24,True,True,COLD_LEAD
9365312235,deepak2412@outlook.com,2,41,True,True,COLD_LEAD
6161493383,arjun1615@gmail.com,2,50,True,True,WARM_LEAD
9718613155,rahul2239@outlook.com,1,10,True,True,COLD_LEAD
6346780117,anita5880@protonmail.com,1,45,True,True,COLD_LEAD
9898450798,meera8098@yahoo.com,1,21,True,True,COLD_LEAD
7318907907,meera5481@yahoo.com,4,52,True,True,WARM_LEAD
9542789367,vijay134@yahoo.com,2,81,True,True,HOT_LEAD
6703687733,sneha7932@protonmail.com,1,85,True,True,HOT_LEAD
9603393299,sneha5477@gmail.com,4,36,True,True,COLD_LEAD
7161998637,rohit4373@yahoo.com,4,40,True,True,COLD_LEAD
6955036253,arjun1323@yahoo.com,2,75,True,True,WARM_LEAD
9785072525,priya5722@protonmail.com,2,79,True,True,WARM_LEAD
8318209091,priya8194@gmail.com,5,22,True,True,COLD_LEAD
6525535758,vijay4626@outlook.com,2,51,True,True,WARM_LEAD
6142992130,rohit2772@gmail.com,5,11,True,True,COLD_LEAD
7336251578,vijay2161@protonmail.com,2,88,True,True,HOT_LEAD
8733532977,rahul8317@protonmail.com,2,32,True,True,COLD_LEAD
9912712919,rahul8154@outlook.com,0,65,True,True,WARM_LEAD
9689684247,rohit8900@outlook.com,3,46,True,True,COLD_LEAD
8877589285,anita2630@protonmail.com,4,91,True,True,LOW
7665981552,kiran6787@outlook.com,3,78,True,True,WARM_LEAD
9799874668,vijay1899@yahoo.com,3,89,True,True,LOW
7630563522,sneha2227@outlook.com,3,17,True,True,COLD_LEAD
7935075371,arjun4442@yahoo.com,2,9,True,True,COLD_LEAD
8176477717,anita1780@outlook.com,3,52,True,True,WARM_LEAD
8912239722,deepak4321@gmail.com,5,96,True,True,LOW
8113350351,arjun7841@yahoo.com,2,14,True,True,COLD_LEAD
6139504895,sneha5162@outlook.com,1,54,True,True,WARM_LEAD
6997485581,meera7509@gmail.com,5,86,True,True,LOW
8426974083,sneha4699@yahoo.com,1,35,True,True,COLD_LEAD
8306518435,rahul9089@protonmail.com,4,13,True,True,COLD_LEAD
6409004832,rahul9630@gmail.com,1,45,True,True,COLD_LEAD
6926533733,arjun2694@gmail.com,3,3,True,True,COLD_LEAD
8290288800,meera32@outlook.com,0,88,True,True,HOT_LEAD
7602221311,deepak5891@yahoo.com,4,4,True,True,COLD_LEAD
8813318723,kiran6206@yahoo.com,1,46,True,True,COLD_LEAD
7584006071,rahul5847@outlook.com,2,62,True,True,WARM_LEAD
6591466427,deepak4796@yahoo.com,1,53,True,True,WARM_LEAD
8071570960,vijay5304@gmail.com,4,41,True,True,COLD_LEAD
8018514582,vijay8572@outlook.com,1,20,True,True,COLD_LEAD
6915295053,sneha1284@protonmail.com,2,63,True,True,WARM_LEAD
6081701449,anita5453@yahoo.com,5,12,True,True,COLD_LEAD
8694412041,arjun455@gmail.com,4,28,True,True,COLD_LEAD
7307346277,kiran6613@yahoo.com,2,78,True,True,WARM_LEAD
8850284099,vijay8113@outlook.com,1,75,True,True,WARM_LEAD
6275403237,meera5874@outlook.com,0,19,True,True,COLD_LEAD
9121923402,rohit9152@outlook.com,1,43,True,True,COLD_LEAD
9756498998,anita3478@protonmail.com,3,47,True,True,COLD_LEAD
9641330119,meera2869@outlook.com,5,17,True,True,COLD_LEAD
6574831593,arjun6228@yahoo.com,2,98,True,True,HOT_LEAD
7075112388,kiran4245@outlook.com,5,92,True,True,LOW
7905796299,deepak9770@yahoo.com,2,89,True,True,HOT_LEAD
8292658048,kiran6689@protonmail.com,4,76,True,True,WARM_LEAD
9910717896,sneha5865@yahoo.com,4,100,True,True,LOW
8092860216,rahul4741@yahoo.com,2,12,True,True,COLD_LEAD
8177802176,meera6407@gmail.com,4,90,True,True,LOW
9961772749,kiran4189@gmail.com,0,23,True,True,COLD_LEAD
9615639457,rahul1503@gmail.com,5,51,True,True,WARM_LEAD
9570912872,rahul220@protonmail.com,4,37,True,True,COLD_LEAD
7741357774,arjun4666@yahoo.com,5,66,True,True,WARM_LEAD
9656369554,deepak8877@protonmail.com,4,25,True,True,COLD_LEAD
6713404514,vijay4767@protonmail.com,1,31,True,True,COLD_LEAD
6715267081,deepak3807@protonmail.com,2,88,True,True,HOT_LEAD
6929380336,rohit4912@outlook.com,4,99,True,True,LOW
6486006938,kiran4270@yahoo.com,3,52,True,True,WARM_LEAD
7868132118,anita5644@protonmail.com,5,47,True,True,COLD_LEAD
8747792009,priya8141@yahoo.com,4,73,True,True,WARM_LEAD
6273288349,meera6979@gmail.com,3,27,True,True,COLD_LEAD
6670379908,anita6723@yahoo.com,5,98,True,True,LOW
6699577214,rohit7319@outlook.com,1,46,True,True,COLD_LEAD
6447877092,sneha1461@protonmail.com,3,50,True,True,WARM_LEAD
9665339944,rohit742@protonmail.com,2,87,True,True,HOT_LEAD
7838230605,rohit3285@protonmail.com,1,79,True,True,WARM_LEAD
7442942335,rohit7297@gmail.com,2,2,True,True,COLD_LEAD
6097280316,rohit577@outlook.com,0,11,True,True,COLD_LEAD
6720346554,vijay3700@protonmail.com,2,59,True,True,WARM_LEAD
9952556554,kiran4471@protonmail.com,0,9,True,True,COLD_LEAD
8425104044,rohit2427@gmail.com,4,51,True,True,WARM_LEAD
8976116886,rahul9567@gmail.com,4,36,True,True,COLD_LEAD
7019425895,vijay4717@protonmail.com,1,28,True,True,COLD_LEAD
9081741488,rohit1652@yahoo.com,4,30,True,True,COLD_LEAD
9575841520,rohit6494@protonmail.com,2,79,True,True,WARM_LEAD
6811912312,meera6723@outlook.com,1,41,True,True,COLD_LEAD
7270748614,priya9187@yahoo.com,1,18,True,True,COLD_LEAD
8928305508,rahul2265@protonmail.com,3,38,True,True,COLD_LEAD
7831565758,priya1408@protonmail.com,3,75,True,True,WARM_LEAD
9818871582,meera6200@gmail.com,4,38,True,True,COLD_LEAD
9189626013,priya1221@gmail.com,1,46,True,True,COLD_LEAD
6213735610,anita8394@yahoo.com,2,92,True,True,HOT_LEAD
8655594309,sneha6485@outlook.com,0,65,True,True,WARM_LEAD
8154616027,arjun9697@protonmail.com,3,19,True,True,COLD_LEAD
8713174731,priya5329@protonmail.com,1,16,True,True,COLD_LEAD
9716110268,arjun4519@gmail.com,5,23,True,True,COLD_LEAD
8797200262,priya2600@yahoo.com,3,76,True,True,WARM_LEAD
7667137390,anita4443@protonmail.com,2,0,True,True,COLD_LEAD
7266806629,rohit7413@yahoo.com,1,99,True,True,HOT_LEAD
8475535076,rohit3180@yahoo.com,5,93,True,True,LOW
9689744032,rohit7639@protonmail.com,5,35,True,True,COLD_LEAD
9977067495,vijay8823@yahoo.com,5,62,True,True,WARM_LEAD
7007178124,vijay8294@yahoo.com,5,95,True,True,LOW
7115639236,vijay9604@gmail.com,5,61,True,True,WARM_LEAD
7026599348,vijay2869@gmail.com,5,37,True,True,COLD_LEAD
6752922005,vijay3594@gmail.com,1,51,True,True,WARM_LEAD
8957729940,kiran1908@outlook.com,4,26,True,True,COLD_LEAD
6898673387,sneha4407@gmail.com,0,71,True,True,WARM_LEAD
6657711095,priya7747@gmail.com,4,68,True,True,WARM_LEAD
7416458579,rahul6343@outlook.com,5,88,True,True,LOW
7391406951,arjun6380@protonmail.com,0,80,True,True,HOT_LEAD
7313630774,vijay3341@gmail.com,5,71,True,True,WARM_LEAD
9916361814,vijay5980@yahoo.com,4,38,True,True,COLD_LEAD
8630818183,priya1041@gmail.com,5,31,True,True,COLD_LEAD
8618432161,rahul145@outlook.com,2,20,True,True,COLD_LEAD
8442472324,vijay5038@protonmail.com,2,42,True,True,COLD_LEAD
9045439737,arjun8529@yahoo.com,3,65,True,True,WARM_LEAD
9638174382,kiran2251@outlook.com,4,1,True,True,COLD_LEAD
8899171398,kiran8695@yahoo.com,4,2,True,True,COLD_LEAD
9937649850,meera6008@gmail.com,2,8,True,True,COLD_LEAD
9642813236,rohit8502@protonmail.com,2,89,True,True,HOT_LEAD
7510144613,rohit4203@yahoo.com,2,15,True,True,COLD_LEAD
7820327034,meera6630@outlook.com,5,7,True,True,COLD_LEAD
9865571726,priya5249@protonmail.com,2,56,True,True,WARM_LEAD
9396630194,deepak805@gmail.com,1,65,True,True,WARM_LEAD
7300702179,kiran2800@yahoo.com,4,72,True,True,WARM_LEAD
8006898016,vijay7101@outlook.com,2,94,True,True,HOT_LEAD
7653648946,anita6213@protonmail.com,0,74,True,True,WARM_LEAD
8518019295,arjun8750@gmail.com,1,27,True,True,COLD_LEAD
9075687571,deepak5450@yahoo.com,0,43,True,True,COLD_LEAD
6726037602,anita2439@outlook.com,0,77,True,True,WARM_LEAD
9647920214,kiran8171@protonmail.com,3,6,True,True,COLD_LEAD
9089246532,anita4916@outlook.com,3,72,True,True,WARM_LEAD
7611293983,anita9661@gmail.com,3,33,True,True,COLD_LEAD
8355227067,anita3942@protonmail.com,2,59,True,True,WARM_LEAD
6099738554,rahul7066@protonmail.com,1,82,True,True,HOT_LEAD
7283434427,priya2840@yahoo.com,3,47,True,True,COLD_LEAD
7819403133,vijay133@yahoo.com,0,97,True,True,HOT_LEAD
6133969297,anita5234@outlook.com,3,41,True,True,COLD_LEAD
6852007920,priya3089@yahoo.com,1,74,True,True,WARM_LEAD
8430538834,vijay2003@outlook.com,3,87,True,True,LOW
6838545146,sneha9319@gmail.com,4,90,True,True,LOW
9248391207,priya61@gmail.com,1,74,True,True,WARM_LEAD
9109305495,rohit4769@outlook.com,5,87,True,True,LOW
9878283322,deepak1694@protonmail.com,1,43,True,True,COLD_LEAD
6981035812,kiran3885@yahoo.com,4,46,True,True,COLD_LEAD
7268071383,arjun6115@outlook.com,4,28,True,True,COLD_LEAD
8230328324,vijay2334@yahoo.com,5,41,True,True,COLD_LEAD
9798226566,deepak3183@protonmail.com,3,16,True,True,COLD_LEAD
8460467776,arjun7817@yahoo.com,0,75,True,True,WARM_LEAD
6465933525,meera7514@protonmail.com,2,94,True,True,HOT_LEAD
6947898443,sneha1922@yahoo.com,3,14,True,True,COLD_LEAD
8795117486,rohit7151@gmail.com,4,14,True,True,COLD_LEAD
7240625437,sneha4245@protonmail.com,3,25,True,True,COLD_LEAD
7070310600,rohit3471@gmail.com,4,80,True,True,LOW
7219806403,kiran352@yahoo.com,0,46,True,True,COLD_LEAD
6000239063,rohit8376@outlook.com,5,89,True,True,LOW
7378089905,sneha7775@gmail.com,5,84,True,True,LOW
6621793915,anita6478@gmail.com,4,85,True,True,LOW
9327161108,meera925@yahoo.com,2,56,True,True,WARM_LEAD
7795199491,deepak4407@outlook.com,2,20,True,True,COLD_LEAD
7159422332,deepak1256@yahoo.com,0,26,True,True,COLD_LEAD
6958304224,priya2858@protonmail.com,0,25,True,True,COLD_LEAD
8721528475,meera7954@protonmail.com,3,8,True,True,COLD_LEAD
7075235362,anita6727@outlook.com,5,93,True,True,LOW
7839039585,rohit7327@protonmail.com,0,7,True,True,COLD_LEAD
8749121725,kiran4900@protonmail.com,2,89,True,True,HOT_LEAD
8910835771,anita7611@gmail.com,1,10,True,True,COLD_LEAD
6907210652,kiran8542@protonmail.com,0,47,True,True,COLD_LEAD
7002386872,anita3242@gmail.com,0,99,True,True,HOT_LEAD
9323823082,sneha2368@yahoo.com,2,95,True,True,HOT_LEAD
6003834527,kiran8436@protonmail.com,5,72,True,True,WARM_LEAD
8516668647,deepak644@gmail.com,0,30,True,True,COLD_LEAD
9781603112,deepak7702@protonmail.com,3,72,True,True,WARM_LEAD
8873192894,deepak3535@protonmail.com,1,63,True,True,WARM_LEAD
6008096048,rahul4823@protonmail.com,2,34,True,True,COLD_LEAD
9243985498,vijay631@yahoo.com,5,72,True,True,WARM_LEAD
7141076254,sneha5680@protonmail.com,1,37,True,True,COLD_LEAD
8015278578,sneha8190@protonmail.com,2,76,True,True,WARM_LEAD
9287811933,anita9118@protonmail.com,0,35,True,True,COLD_LEAD
8287356931,kiran6665@protonmail.com,2,17,True,True,COLD_LEAD
6936516747,kiran7972@yahoo.com,0,52,True,True,WARM_LEAD
6709643686,priya6204@protonmail.com,3,63,True,True,WARM_LEAD
6705974200,meera1@yahoo.com,5,37,True,True,COLD_LEAD
9030252111,rohit1717@protonmail.com,1,82,True,True,HOT_LEAD
7584500620,meera9940@gmail.com,2,18,True,True,COLD_LEAD
9012318835,priya7504@protonmail.com,4,68,True,True,WARM_LEAD
9263563808,priya6131@yahoo.com,5,66,True,True,WARM_LEAD
9280755252,vijay1106@yahoo.com,2,9,True,True,COLD_LEAD
9449699313,arjun9338@gmail.com,2,100,True,True,HOT_LEAD
7380266345,kiran6298@yahoo.com,2,61,True,True,WARM_LEAD
9155394710,anita1915@gmail.com,3,27,True,True,COLD_LEAD
6241997965,arjun4499@yahoo.com,0,51,True,True,WARM_LEAD
8250503444,deepak3838@yahoo.com,5,50,True,True,WARM_LEAD
6758083579,rohit8172@gmail.com,5,45,True,True,COLD_LEAD
8706874111,deepak3825@protonmail.com,3,86,True,True,LOW
7329838122,vijay7988@protonmail.com,3,9,True,True,COLD_LEAD
8115906338,deepak8803@protonmail.com,0,32,True,True,COLD_LEAD
8669802468,kiran5685@yahoo.com,2,42,True,True,COLD_LEAD
9273958753,deepak7720@outlook.com,4,52,True,True,WARM_LEAD
7305829001,deepak3277@outlook.com,2,40,True,True,COLD_LEAD
7500831805,sneha2876@outlook.com,5,91,True,True,LOW
8810038679,arjun1449@yahoo.com,0,27,True,True,COLD_LEAD
7259032597,rahul674@protonmail.com,1,64,True,True,WARM_LEAD
9761166671,vijay7725@gmail.com,0,9,True,True,COLD_LEAD
6919319130,priya5695@outlook.com,1,88,True,True,HOT_LEAD
6185603779,vijay6996@protonmail.com,2,69,True,True,WARM_LEAD
7554143548,arjun629@gmail.com,1,45,True,True,COLD_LEAD
9621880194,sneha5272@outlook.com,5,56,True,True,WARM_LEAD
