phone,email,call_attempt,lead_score,phone_valid,email_valid,lead_category
6983426459,rohit2440@yahoo.com,0,84,True,True,HOT_LEAD
6557476956,kiran7231@gmail.com,0,90,True,True,HOT_LEAD
8276181297,kiran7009@yahoo.com,1,93,True,True,HOT_LEAD
8729182157,deepak378@yahoo.com,0,82,True,True,HOT_LEAD
9123031808,rohit4825@outlook.com,1,94,True,True,HOT_LEAD
7328684585,anita9699@outlook.com,2,100,True,True,HOT_LEAD
9305089257,kiran9424@outlook.com,2,85,True,True,HOT_LEAD
6230028266,kiran176@gmail.com,1,91,True,True,HOT_LEAD
6687142730,arjun2207@protonmail.com,2,92,True,True,HOT_LEAD
8559120694,vijay9616@yahoo.com,1,94,True,True,HOT_LEAD
7925878064,deepak7329@protonmail.com,0,83,True,True,HOT_LEAD
6623283236,deepak3066@yahoo.com,0,96,True,True,HOT_LEAD
8965190903,sneha462@outlook.com,2,95,True,True,HOT_LEAD
8482551331,anita1438@protonmail.com,1,95,True,True,HOT_LEAD
8703230236,priya4586@gmail.com,0,99,True,True,HOT_LEAD
7458832983,arjun6111@protonmail.com,2,91,True,True,HOT_LEAD
8675229005,meera7211@gmail.com,2,85,True,True,HOT_LEAD
8516374987,anita9088@protonmail.com,1,82,True,True,HOT_LEAD
7087891497,deepak1242@yahoo.com,1,100,True,True,HOT_LEAD
8875995861,kiran2857@gmail.com,0,80,True,True,HOT_LEAD
7683186085,sneha6144@outlook.com,0,80,True,True,HOT_LEAD
7695446907,deepak1593@gmail.com,1,93,True,True,HOT_LEAD
9229358814,anita755@gmail.com,2,90,True,True,HOT_LEAD
8337630654,anita8125@outlook.com,1,92,True,True,HOT_LEAD
9159088014,vijay8065@yahoo.com,1,95,True,True,HOT_LEAD
9689428631,meera7500@gmail.com,2,88,True,True,HOT_LEAD
8431503590,deepak1305@protonmail.com,1,96,True,True,HOT_LEAD
9731491795,kiran1777@gmail.com,1,90,True,True,HOT_LEAD
9212314569,arjun2969@yahoo.com,0,90,True,True,HOT_LEAD
6567251778,priya8017@outlook.com,2,85,True,True,HOT_LEAD
7487789975,rahul6695@outlook.com,2,98,True,True,HOT_LEAD
6477462595,arjun4249@yahoo.com,0,87,True,True,HOT_LEAD
8735273362,rahul15@outlook.com,1,90,True,True,HOT_LEAD
6852416317,arjun4971@outlook.com,2,97,True,True,HOT_LEAD
9639898702,anita2649@gmail.com,0,84,True,True,HOT_LEAD
9799894161,kiran8704@protonmail.com,1,98,True,True,HOT_LEAD
7041744105,vijay2947@outlook.com,0,82,True,True,HOT_LEAD
8216961783,arjun5294@outlook.com,0,93,True,True,HOT_LEAD
6474280442,rohit1238@yahoo.com,2,86,True,True,HOT_LEAD
7424953753,rohit9237@outlook.com,2,90,True,True,HOT_LEAD
9180941979,sneha1431@protonmail.com,2,90,True,True,HOT_LEAD
8987359205,deepak3252@yahoo.com,0,90,True,True,HOT_LEAD
7137520273,rohit2109@protonmail.com,2,80,True,True,HOT_LEAD
7763180244,anita1351@protonmail.com,0,87,True,True,HOT_LEAD
8183398194,deepak4246@outlook.com,2,80,True,True,HOT_LEAD
9230924411,kiran1129@gmail.com,1,86,True,True,HOT_LEAD
8160952951,rohit8631@yahoo.com,1,96,True,True,HOT_LEAD
8906009364,rahul173@outlook.com,1,93,True,True,HOT_LEAD
9415094235,vijay7942@protonmail.com,1,94,True,True,HOT_LEAD
7894331045,meera3018@gmail.com,0,84,True,True,HOT_LEAD
8157625651,sneha2360@protonmail.com,1,88,True,True,HOT_LEAD
6402204643,kiran6413@gmail.com,0,99,True,True,HOT_LEAD
6560225224,vijay3335@yahoo.com,0,97,True,True,HOT_LEAD
9856129950,vijay8327@yahoo.com,1,85,True,True,HOT_LEAD
9530048086,rahul9279@yahoo.com,2,89,True,True,HOT_LEAD
6424721382,anita8134@gmail.com,0,84,True,True,HOT_LEAD
8070720288,arjun4287@yahoo.com,0,88,True,True,HOT_LEAD
9754952622,deepak2864@outlook.com,2,98,True,True,HOT_LEAD
8158234423,priya895@yahoo.com,1,93,True,True,HOT_LEAD
9217030284,anita2099@yahoo.com,1,81,True,True,HOT_LEAD
7916178129,priya2799@gmail.com,2,85,True,True,HOT_LEAD
7382658206,meera6220@outlook.com,2,94,True,True,HOT_LEAD
6075312472,deepak2358@gmail.com,1,89,True,True,HOT_LEAD
7249178779,kiran6657@protonmail.com,0,80,True,True,HOT_LEAD
7779008718,vijay7485@gmail.com,0,98,True,True,HOT_LEAD
6478962539,arjun1120@outlook.com,0,87,True,True,HOT_LEAD
7937355443,vijay9728@outlook.com,2,82,True,True,HOT_LEAD
9858913607,kiran2750@outlook.com,1,100,True,True,HOT_LEAD
8536658194,kiran6109@yahoo.com,2,86,True,True,HOT_LEAD
6486386999,arjun721@outlook.com,0,88,True,True,HOT_LEAD
8494897497,deepak7579@outlook.com,0,85,True,True,HOT_LEAD
7384101215,sneha7430@yahoo.com,2,100,True,True,HOT_LEAD
6577777495,anita1785@yahoo.com,2,95,True,True,HOT_LEAD
7577569226,deepak5269@yahoo.com,1,95,True,True,HOT_LEAD
8984753437,kiran1678@gmail.com,1,97,True,True,HOT_LEAD
9056684534,priya7568@outlook.com,0,82,True,True,HOT_LEAD
6798149596,arjun4976@gmail.com,1,95,True,True,HOT_LEAD
6137609124,rohit5576@outlook.com,0,90,True,True,HOT_LEAD
7236636818,kiran3303@outlook.com,1,88,True,True,HOT_LEAD
8378666579,deepak2958@gmail.com,2,93,True,True,HOT_LEAD
8875394656,meera830@outlook.com,2,94,True,True,HOT_LEAD
7992489301,priya2946@outlook.com,2,80,True,True,HOT_LEAD
8390297147,anita4913@outlook.com,2,89,True,True,HOT_LEAD
9458610021,arjun8206@protonmail.com,2,84,True,True,HOT_LEAD
9041621916,deepak6227@yahoo.com,1,88,True,True,HOT_LEAD
8642138665,vijay9976@gmail.com,1,92,True,True,HOT_LEAD
7759045872,rohit6427@gmail.com,2,99,True,True,HOT_LEAD
6601360632,deepak3513@yahoo.com,1,93,True,True,HOT_LEAD
7731364566,vijay9576@gmail.com,1,94,True,True,HOT_LEAD
6853526835,kiran1688@outlook.com,0,93,True,True,HOT_LEAD
7115805282,arjun5514@yahoo.com,0,97,True,True,HOT_LEAD
8888223570,vijay2027@protonmail.com,0,84,True,True,HOT_LEAD
9921813909,anita5623@gmail.com,0,80,True,True,HOT_LEAD
8205143650,anita285@protonmail.com,0,94,True,True,HOT_LEAD
8046192089,deepak4345@protonmail.com,1,82,True,True,HOT_LEAD
8054413854,anita5087@yahoo.com,1,86,True,True,HOT_LEAD
9555524614,vijay9370@protonmail.com,2,100,True,True,HOT_LEAD
9042318842,kiran1468@protonmail.com,0,86,True,True,HOT_LEAD
9535543354,sneha7314@outlook.com,2,89,True,True,HOT_LEAD
8071207795,deepak5693@gmail.com,2,83,True,True,HOT_LEAD
9861114309,anita4871@gmail.com,0,96,True,True,HOT_LEAD
6760290337,kiran7295@yahoo.com,0,94,True,True,HOT_LEAD
6253168982,kiran2173@gmail.com,0,97,True,True,HOT_LEAD
6589084398,kiran8419@gmail.com,1,98,True,True,HOT_LEAD
7384897015,anita486@gmail.com,0,94,True,True,HOT_LEAD
8330133433,vijay1584@protonmail.com,1,89,True,True,HOT_LEAD
8087166579,meera8890@gmail.com,0,91,True,True,HOT_LEAD
6004524596,deepak3664@gmail.com,2,100,True,True,HOT_LEAD
6164288758,rohit9075@protonmail.com,2,84,True,True,HOT_LEAD
7121052844,arjun7260@outlook.com,2,88,True,True,HOT_LEAD
6291959093,meera2528@gmail.com,2,84,True,True,HOT_LEAD
9390395160,sneha4333@yahoo.com,0,87,True,True,HOT_LEAD
9925769430,sneha7621@protonmail.com,0,92,True,True,HOT_LEAD
9570854269,priya2659@protonmail.com,2,95,True,True,HOT_LEAD
6261560286,arjun925@gmail.com,0,90,True,True,HOT_LEAD
9597351384,kiran3581@outlook.com,0,98,True,True,HOT_LEAD
9241331225,priya3685@protonmail.com,2,100,True,True,HOT_LEAD
6970077327,meera5995@outlook.com,1,89,True,True,HOT_LEAD
7516031926,rahul6637@outlook.com,2,94,True,True,HOT_LEAD
7766840815,rahul1265@yahoo.com,0,94,True,True,HOT_LEAD
9320162213,deepak6918@yahoo.com,0,89,True,True,HOT_LEAD
8805500076,vijay6651@outlook.com,1,98,True,True,HOT_LEAD
9502575929,vijay8623@protonmail.com,2,87,True,True,HOT_LEAD
8502261102,rahul6145@gmail.com,1,86,True,True,HOT_LEAD
8770946219,meera7067@outlook.com,2,81,True,True,HOT_LEAD
8787686101,kiran2496@protonmail.com,0,94,True,True,HOT_LEAD
8634098534,rohit6360@yahoo.com,1,88,True,True,HOT_LEAD
6044179649,rohit998@gmail.com,1,88,True,True,HOT_LEAD
7132423751,deepak2577@gmail.com,2,80,True,True,HOT_LEAD
8774148343,kiran3493@outlook.com,2,100,True,True,HOT_LEAD
8086349385,meera607@outlook.com,2,84,True,True,HOT_LEAD
8976193868,anita8603@yahoo.com,2,88,True,True,HOT_LEAD
6214673341,deepak7353@protonmail.com,2,100,True,True,HOT_LEAD
6482532200,rohit2711@protonmail.com,1,84,True,True,HOT_LEAD
7109375574,rahul7179@protonmail.com,2,89,True,True,HOT_LEAD
9386843533,arjun1372@protonmail.com,1,90,True,True,HOT_LEAD
6645422237,arjun525@outlook.com,1,98,True,True,HOT_LEAD
6774532427,kiran7881@protonmail.com,2,98,True,True,HOT_LEAD
6332661571,meera5434@protonmail.com,2,100,True,True,HOT_LEAD
7493149546,kiran7806@protonmail.com,2,99,True,True,HOT_LEAD
7299683572,kiran9754@outlook.com,0,94,True,True,HOT_LEAD
7183920409,priya5877@yahoo.com,2,95,True,True,HOT_LEAD
9627396900,vijay2958@protonmail.com,2,91,True,True,HOT_LEAD
6856779057,meera3386@protonmail.com,2,84,True,True,HOT_LEAD
8413387742,deepak4138@protonmail.com,1,83,True,True,HOT_LEAD
8217915830,priya3697@protonmail.com,1,94,True,True,HOT_LEAD
9625976537,kiran3994@protonmail.com,2,88,True,True,HOT_LEAD
8290308499,rohit9349@yahoo.com,2,83,True,True,HOT_LEAD
9451240558,vijay315@gmail.com,0,91,True,True,HOT_LEAD
9032023000,priya3816@gmail.com,1,96,True,True,HOT_LEAD
6324091534,meera9046@protonmail.com,2,85,True,True,HOT_LEAD
8260458667,deepak1626@protonmail.com,1,90,True,True,HOT_LEAD
7320336676,meera250@yahoo.com,2,82,True,True,HOT_LEAD
6342435967,priya871@protonmail.com,1,95,True,True,HOT_LEAD
8212447039,vijay2552@protonmail.com,0,98,True,True,HOT_LEAD
6709249123,priya7662@outlook.com,1,96,True,True,HOT_LEAD
7270031818,kiran8866@outlook.com,2,96,True,True,HOT_LEAD
6743865907,vijay9593@outlook.com,1,96,True,True,HOT_LEAD
6038375669,deepak4043@gmail.com,0,100,True,True,HOT_LEAD
7177318875,kiran4372@outlook.com,0,95,True,True,HOT_LEAD
9585276841,rohit164@outlook.com,0,91,True,True,HOT_LEAD
7824715945,rahul990@outlook.com,0,87,True,True,HOT_LEAD
7708567340,arjun2821@outlook.com,0,89,True,True,HOT_LEAD
6953459918,deepak1577@gmail.com,2,86,True,True,HOT_LEAD
9579610292,arjun4233@protonmail.com,0,89,True,True,HOT_LEAD
9867268835,rahul839@gmail.com,0,96,True,True,HOT_LEAD
6728507838,deepak6752@gmail.com,1,98,True,True,HOT_LEAD
6694264365,kiran173@yahoo.com,2,84,True,True,HOT_LEAD
7612708080,kiran2746@protonmail.com,2,97,True,True,HOT_LEAD
6720979201,arjun2620@yahoo.com,2,92,True,True,HOT_LEAD
9820964181,sneha3608@outlook.com,2,82,True,True,HOT_LEAD
7348796832,rohit2713@yahoo.com,2,90,True,True,HOT_LEAD
8076788595,kiran1080@protonmail.com,2,80,True,True,HOT_LEAD
7775992514,kiran1475@gmail.com,0,89,True,True,HOT_LEAD
7303759078,priya2158@yahoo.com,2,81,True,True,HOT_LEAD
7062549156,priya3972@protonmail.com,0,99,True,True,HOT_LEAD
9385559165,rahul5898@yahoo.com,0,80,True,True,HOT_LEAD
6238992634,rahul9965@gmail.com,0,98,True,True,HOT_LEAD
9178510960,kiran1631@protonmail.com,1,86,True,True,HOT_LEAD
9853904108,deepak8372@yahoo.com,0,80,True,True,HOT_LEAD
7223239948,meera3189@outlook.com,1,82,True,True,HOT_LEAD
7333180940,meera1889@yahoo.com,2,86,True,True,HOT_LEAD
8226487542,rahul8716@protonmail.com,2,95,True,True,HOT_LEAD
8132788482,rohit6966@yahoo.com,0,82,True,True,HOT_LEAD
8545054283,priya3779@gmail.com,1,85,True,True,HOT_LEAD
6464221589,priya6906@protonmail.com,0,81,True,True,HOT_LEAD
7489434840,rahul586@protonmail.com,1,92,True,True,HOT_LEAD
8821956575,meera4953@outlook.com,2,100,True,True,HOT_LEAD
8665728883,anita2990@protonmail.com,1,87,True,True,HOT_LEAD
9852971747,deepak5568@gmail.com,1,81,True,True,HOT_LEAD
7938545853,rohit7654@protonmail.com,2,83,True,True,HOT_LEAD
7913996555,deepak9030@outlook.com,2,84,True,True,HOT_LEAD
6359332617,anita7289@gmail.com,2,89,True,True,HOT_LEAD
9969548679,kiran4733@gmail.com,0,84,True,True,HOT_LEAD
9169372178,vijay5773@protonmail.com,1,82,True,True,HOT_LEAD
7951883284,priya9020@outlook.com,2,87,True,True,HOT_LEAD
9179109571,priya2630@protonmail.com,0,85,True,True,HOT_LEAD
7488165206,meera5193@yahoo.com,2,80,True,True,HOT_LEAD
9027160849,vijay1488@yahoo.com,1,84,True,True,HOT_LEAD
6536215688,rahul3293@yahoo.com,2,81,True,True,HOT_LEAD
8795384036,deepak9536@yahoo.com,0,89,True,True,HOT_LEAD
8816429094,arjun1859@gmail.com,2,83,True,True,HOT_LEAD
6608946111,rahul5110@gmail.com,1,93,True,True,HOT_LEAD
9625074562,priya2231@yahoo.com,0,83,True,True,HOT_LEAD
8850837415,priya735@yahoo.com,2,90,True,True,HOT_LEAD
9330930398,arjun9910@outlook.com,1,92,True,True,HOT_LEAD
7940586661,rahul7516@gmail.com,0,88,True,True,HOT_LEAD
7729188381,priya4984@yahoo.com,2,95,True,True,HOT_LEAD
8918144443,vijay9146@yahoo.com,2,81,True,True,HOT_LEAD
9496888466,rohit5058@gmail.com,1,98,True,True,HOT_LEAD
7281725786,priya9018@gmail.com,1,98,True,True,HOT_LEAD
9191592915,priya6370@outlook.com,0,89,True,True,HOT_LEAD
6840090904,deepak8569@gmail.com,2,86,True,True,HOT_LEAD
8083844870,meera8856@gmail.com,1,97,True,True,HOT_LEAD
8580836098,sneha1360@gmail.com,1,92,True,True,HOT_LEAD
8799285534,arjun6501@protonmail.com,1,91,True,True,HOT_LEAD
6330721279,meera2995@yahoo.com,1,94,True,True,HOT_LEAD
6856189337,rahul7548@yahoo.com,2,96,True,True,HOT_LEAD
7031835006,deepak1980@gmail.com,0,94,True,True,HOT_LEAD
7541485985,kiran758@gmail.com,2,86,True,True,HOT_LEAD
9337023228,rahul5786@gmail.com,0,95,True,True,HOT_LEAD
6753835236,meera7867@yahoo.com,1,99,True,True,HOT_LEAD
8622238362,arjun6941@gmail.com,2,88,True,True,HOT_LEAD
9268332209,deepak734@protonmail.com,0,90,True,True,HOT_LEAD
8577808561,deepak322@protonmail.com,1,99,True,True,HOT_LEAD
6660378771,meera6822@yahoo.com,2,100,True,True,HOT_LEAD
6106002251,anita1304@gmail.com,2,83,True,True,HOT_LEAD
6358970427,anita3510@protonmail.com,2,87,True,True,HOT_LEAD
9069147031,vijay3232@yahoo.com,0,95,True,True,HOT_LEAD
9066483810,deepak6470@outlook.com,0,90,True,True,HOT_LEAD
9679798004,sneha9117@gmail.com,0,99,True,True,HOT_LEAD
6741741530,sneha7466@protonmail.com,0,86,True,True,HOT_LEAD
7731791903,arjun8615@outlook.com,1,96,True,True,HOT_LEAD
6762067518,priya3312@yahoo.com,0,90,True,True,HOT_LEAD
8057988555,anita4173@gmail.com,1,93,True,True,HOT_LEAD
6962004329,meera3898@yahoo.com,2,90,True,True,HOT_LEAD
7764353954,sneha5128@gmail.com,1,95,True,True,HOT_LEAD
9741838656,priya509@outlook.com,1,87,True,True,HOT_LEAD
9163565525,deepak8886@yahoo.com,2,85,True,True,HOT_LEAD
9098475937,vijay5715@gmail.com,1,84,True,True,HOT_LEAD
6544255479,priya7403@yahoo.com,0,100,True,True,HOT_LEAD
7672325692,rohit1472@gmail.com,1,82,True,True,HOT_LEAD
8269581442,arjun8894@yahoo.com,0,88,True,True,HOT_LEAD
9565252421,meera9532@yahoo.com,1,84,True,True,HOT_LEAD
8804348294,arjun589@gmail.com,1,96,True,True,HOT_LEAD
8199732081,kiran8299@gmail.com,2,96,True,True,HOT_LEAD
6531056518,rohit100@protonmail.com,2,81,True,True,HOT_LEAD
7366862279,rohit7562@yahoo.com,0,96,True,True,HOT_LEAD
8304768722,meera5331@protonmail.com,1,92,True,True,HOT_LEAD
7260930634,arjun6075@outlook.com,1,90,True,True,HOT_LEAD
9103263580,sneha8391@protonmail.com,1,87,True,True,HOT_LEAD
7388266848,priya7071@gmail.com,1,87,True,True,HOT_LEAD
6674951836,anita3623@protonmail.com,1,81,True,True,HOT_LEAD
8424557152,rohit9290@yahoo.com,2,85,True,True,HOT_LEAD
8774281516,vijay2028@yahoo.com,1,81,True,True,HOT_LEAD
9807498974,meera1090@protonmail.com,2,84,True,True,HOT_LEAD
6637823505,rohit4466@yahoo.com,1,82,True,True,HOT_LEAD
6114995367,vijay7595@outlook.com,2,81,True,True,HOT_LEAD
9912565928,rahul7755@yahoo.com,1,97,True,True,HOT_LEAD
9595105780,deepak2813@yahoo.com,1,85,True,True,HOT_LEAD
8745661826,anita281@yahoo.com,0,84,True,True,HOT_LEAD
9186412732,sneha6705@outlook.com,0,87,True,True,HOT_LEAD
6365052449,rahul437@outlook.com,1,83,True,True,HOT_LEAD
8459211580,meera8654@gmail.com,2,96,True,True,HOT_LEAD
8765518772,kiran6613@yahoo.com,1,92,True,True,HOT_LEAD
9031995038,deepak896@gmail.com,2,90,True,True,HOT_LEAD
8463772878,rahul4951@gmail.com,0,99,True,True,HOT_LEAD
8897726528,deepak8332@outlook.com,0,93,True,True,HOT_LEAD
8955725247,kiran3334@yahoo.com,2,98,True,True,HOT_LEAD
8467245897,priya4307@gmail.com,0,98,True,True,HOT_LEAD
7556237936,arjun4936@protonmail.com,2,90,True,True,HOT_LEAD
7964241955,rohit3824@gmail.com,0,95,True,True,HOT_LEAD
8222485000,meera9403@gmail.com,0,87,True,True,HOT_LEAD
8030669462,deepak7890@outlook.com,2,80,True,True,HOT_LEAD
7695606223,deepak928@protonmail.com,1,87,True,True,HOT_LEAD
9349634354,deepak5027@protonmail.com,0,84,True,True,HOT_LEAD
8761000141,sneha6138@protonmail.com,1,94,True,True,HOT_LEAD
9868134405,meera2699@outlook.com,1,80,True,True,HOT_LEAD
7450175871,sneha482@protonmail.com,1,83,True,True,HOT_LEAD
7781397229,deepak6833@outlook.com,1,95,True,True,HOT_LEAD
9110362207,rahul8897@gmail.com,0,91,True,True,HOT_LEAD
8323451921,vijay4578@protonmail.com,1,82,True,True,HOT_LEAD
7124565796,priya1993@gmail.com,0,93,True,True,HOT_LEAD
6473124801,kiran9778@outlook.com,2,99,True,True,HOT_LEAD
9301395121,rohit2845@outlook.com,1,81,True,True,HOT_LEAD
6178419944,meera7891@outlook.com,1,80,True,True,HOT_LEAD
9910136453,deepak2139@protonmail.com,1,80,True,True,HOT_LEAD
9305730172,deepak2865@protonmail.com,1,94,True,True,HOT_LEAD
8408023715,rahul2222@outlook.com,2,100,True,True,HOT_LEAD
9585887955,rohit1237@gmail.com,2,92,True,True,HOT_LEAD
8504836656,rahul9081@yahoo.com,0,81,True,True,HOT_LEAD
8616815770,rahul336@yahoo.com,0,80,True,True,HOT_LEAD
7655502454,anita699@yahoo.com,0,88,True,True,HOT_LEAD
6287355244,kiran7107@outlook.com,0,85,True,True,HOT_LEAD
6146891047,arjun883@yahoo.com,2,96,True,True,HOT_LEAD
7285721171,meera1312@protonmail.com,1,81,True,True,HOT_LEAD
7541705898,anita596@protonmail.com,1,97,True,True,HOT_LEAD
8124224321,priya8457@gmail.com,1,90,True,True,HOT_LEAD
6850544980,meera3182@protonmail.com,0,85,True,True,HOT_LEAD
7752804236,vijay1983@gmail.com,0,83,True,True,HOT_LEAD
6970133747,arjun6424@gmail.com,0,82,True,True,HOT_LEAD
7547842854,rohit2985@protonmail.com,2,92,True,True,HOT_LEAD
7730345020,arjun9402@protonmail.com,1,88,True,True,HOT_LEAD
9453561228,rahul2895@outlook.com,1,82,True,True,HOT_LEAD
7494086722,vijay7190@outlook.com,0,89,True,True,HOT_LEAD
8000879051,anita6994@protonmail.com,2,96,True,True,HOT_LEAD
8920432276,arjun632@protonmail.com,2,93,True,True,HOT_LEAD
9567109914,rohit156@gmail.com,2,91,True,True,HOT_LEAD
6654545101,vijay5524@outlook.com,1,97,True,True,HOT_LEAD
6860157458,deepak2455@gmail.com,2,100,True,True,HOT_LEAD
7294954672,deepak7459@outlook.com,1,82,True,True,HOT_LEAD
8484445788,sneha4723@yahoo.com,0,86,True,True,HOT_LEAD
9465537283,rahul5751@gmail.com,1,83,True,True,HOT_LEAD
8231025431,vijay6923@yahoo.com,2,87,True,True,HOT_LEAD
7864619881,deepak4889@outlook.com,2,94,True,True,HOT_LEAD
8855655908,arjun8827@outlook.com,2,94,True,True,HOT_LEAD
6238557692,vijay2206@yahoo.com,1,83,True,True,HOT_LEAD
6291030585,meera4502@gmail.com,0,82,True,True,HOT_LEAD
6140430639,deepak3142@outlook.com,2,84,True,True,HOT_LEAD
8288360260,anita4718@protonmail.com,0,86,True,True,HOT_LEAD
9892973485,anita611@protonmail.com,2,90,True,True,HOT_LEAD
7379816644,arjun4328@yahoo.com,0,82,True,True,HOT_LEAD
6686730019,kiran2859@gmail.com,0,86,True,True,HOT_LEAD
9385814284,anita4228@gmail.com,1,95,True,True,HOT_LEAD
8498789273,rohit1531@gmail.com,0,82,True,True,HOT_LEAD
9566519984,anita6207@outlook.com,2,85,True,True,HOT_LEAD
6294744178,kiran5573@gmail.com,2,89,True,True,HOT_LEAD
8635205597,anita3271@yahoo.com,0,98,True,True,HOT_LEAD
9595200316,meera4344@yahoo.com,1,88,True,True,HOT_LEAD
6675489044,sneha4385@yahoo.com,2,97,True,True,HOT_LEAD
8654828981,meera3864@gmail.com,2,92,True,True,HOT_LEAD
8944969441,deepak788@gmail.com,1,84,True,True,HOT_LEAD
8373264795,anita4514@yahoo.com,0,94,True,True,HOT_LEAD
8408646031,vijay3512@gmail.com,1,95,True,True,HOT_LEAD
8768281666,priya2981@gmail.com,0,97,True,True,HOT_LEAD
7406319251,sneha5776@protonmail.com,2,99,True,True,HOT_LEAD
6064100906,sneha9161@outlook.com,1,93,True,True,HOT_LEAD
8263061673,meera7974@gmail.com,1,91,True,True,HOT_LEAD
6372032709,sneha3330@protonmail.com,2,82,True,True,HOT_LEAD
7480592166,rohit146@yahoo.com,0,93,True,True,HOT_LEAD
8894458860,kiran3210@outlook.com,1,86,True,True,HOT_LEAD
7732910675,rohit1239@outlook.com,0,97,True,True,HOT_LEAD
7039115885,sneha3379@outlook.com,2,82,True,True,HOT_LEAD
8892634735,deepak8449@outlook.com,2,89,True,True,HOT_LEAD
8054978453,vijay7454@yahoo.com,2,97,True,True,HOT_LEAD
9632492217,meera5015@outlook.com,0,81,True,True,HOT_LEAD
7833455396,meera599@gmail.com,1,95,True,True,HOT_LEAD
6618452319,anita6914@yahoo.com,0,85,True,True,HOT_LEAD
9656244520,anita8294@protonmail.com,2,88,True,True,HOT_LEAD
7791500733,anita2966@outlook.com,0,93,True,True,HOT_LEAD
7814679075,deepak941@protonmail.com,2,86,True,True,HOT_LEAD
6754736266,anita1992@outlook.com,2,87,True,True,HOT_LEAD
8246811867,rohit3759@yahoo.com,1,99,True,True,HOT_LEAD
6548413280,vijay6834@yahoo.com,2,100,True,True,HOT_LEAD
9755329830,anita1143@yahoo.com,2,87,True,True,HOT_LEAD
6282180789,anita8778@outlook.com,2,100,True,True,HOT_LEAD
8163814768,meera4679@gmail.com,2,99,True,True,HOT_LEAD
8973330439,meera1900@protonmail.com,2,87,True,True,HOT_LEAD
8793023118,anita4252@yahoo.com,0,82,True,True,HOT_LEAD
7199985667,priya931@protonmail.com,2,95,True,True,HOT_LEAD
9968776797,vijay559@gmail.com,0,90,True,True,HOT_LEAD
7682185933,anita1228@protonmail.com,0,93,True,True,HOT_LEAD
8500201088,meera2129@gmail.com,1,87,True,True,HOT_LEAD
7742206028,kiran3825@gmail.com,0,91,True,True,HOT_LEAD
8116719636,priya4604@gmail.com,1,91,True,True,HOT_LEAD
8504231884,priya8600@outlook.com,0,94,True,True,HOT_LEAD
6915374735,deepak3888@outlook.com,0,92,True,True,HOT_LEAD
9346909613,deepak568@yahoo.com,1,92,True,True,HOT_LEAD
9666943786,vijay6047@protonmail.com,0,86,True,True,HOT_LEAD
9649709131,anita647@outlook.com,1,83,True,True,HOT_LEAD
8746457584,priya6464@gmail.com,0,82,True,True,HOT_LEAD
8196490339,rohit8952@gmail.com,1,98,True,True,HOT_LEAD
6662704554,vijay6545@outlook.com,2,84,True,True,HOT_LEAD
7537720326,rohit3270@gmail.com,2,95,True,True,HOT_LEAD
6764794823,rahul8111@yahoo.com,1,83,True,True,HOT_LEAD
7041864146,vijay9019@outlook.com,2,86,True,True,HOT_LEAD
9382924006,sneha846@protonmail.com,2,84,True,True,HOT_LEAD
7037465634,meera8201@protonmail.com,0,80,True,True,HOT_LEAD
8614146082,rahul70@gmail.com,2,92,True,True,HOT_LEAD
7430860938,arjun4042@outlook.com,2,81,True,True,HOT_LEAD
6208979779,sneha4332@protonmail.com,1,99,True,True,HOT_LEAD
8367798627,arjun988@yahoo.com,0,93,True,True,HOT_LEAD
8964809073,priya6160@yahoo.com,0,88,True,True,HOT_LEAD
8416165209,arjun8645@yahoo.com,2,93,True,True,HOT_LEAD
8608759574,vijay4405@protonmail.com,1,92,True,True,HOT_LEAD
9326989599,priya9896@gmail.com,0,92,True,True,HOT_LEAD
8338905020,anita962@protonmail.com,0,89,True,True,HOT_LEAD
9975100511,rahul4408@yahoo.com,1,85,True,True,HOT_LEAD
8572989248,vijay2283@yahoo.com,1,85,True,True,HOT_LEAD
8841018413,vijay3570@outlook.com,0,89,True,True,HOT_LEAD
7765804164,priya3878@gmail.com,1,89,True,True,HOT_LEAD
8417577441,deepak427@protonmail.com,2,95,True,True,HOT_LEAD
7850355354,vijay8162@outlook.com,1,95,True,True,HOT_LEAD
6628843737,vijay4785@gmail.com,2,98,True,True,HOT_LEAD
9673309716,anita3435@protonmail.com,0,88,True,True,HOT_LEAD
8484535100,deepak8680@outlook.com,1,89,True,True,HOT_LEAD
6477718993,sneha7950@protonmail.com,1,91,True,True,HOT_LEAD
8902610316,sneha9680@outlook.com,2,95,True,True,HOT_LEAD
9006582982,priya3611@yahoo.com,2,82,True,True,HOT_LEAD
8978400498,arjun8297@gmail.com,0,95,True,True,HOT_LEAD
7611293151,sneha3616@yahoo.com,0,88,True,True,HOT_LEAD
8402875848,anita6982@protonmail.com,1,95,True,True,HOT_LEAD
8320053753,meera5524@protonmail.com,0,82,True,True,HOT_LEAD
7076744406,meera57@protonmail.com,1,86,True,True,HOT_LEAD
8953354737,meera7178@protonmail.com,1,99,True,True,HOT_LEAD
8878518079,deepak2639@outlook.com,1,99,True,True,HOT_LEAD
7785886283,sneha6600@outlook.com,2,99,True,True,HOT_LEAD
6327358101,arjun6924@gmail.com,2,82,True,True,HOT_LEAD
9716925060,rahul9471@gmail.com,2,97,True,True,HOT_LEAD
9190974798,sneha5540@outlook.com,1,89,True,True,HOT_LEAD
